"WorkerId","Input.List","SceneID","Description","RefType","Condition","TargetNoun","TargetAdjective","TargetColor","AdjectiveType","FirstWord"
13,"TlessC2",25,"oval","1","NoContrast","oval","wide","green","Rel","oval"
14,"TlessC2",25,"circle","1","NoContrast","oval","wide","green","Rel","circle"
15,"TlessC2",25,"oval","1","NoContrast","oval","wide","green","Rel","oval"
16,"TlessC2",25,"ellipse","1","NoContrast","oval","wide","green","Rel","ellipse"
18,"TlessC2",25,"oval","1","NoContrast","oval","wide","green","Rel","oval"
19,"TlessC2",25,"oval","1","NoContrast","oval","wide","green","Rel","oval"
24,"TlessC2",25,"oval","1","NoContrast","oval","wide","green","Rel","oval"
73,"TlessC2",25,"oval","1","NoContrast","oval","wide","green","Rel","oval"
74,"TlessC2",25,"oval","1","NoContrast","oval","wide","green","Rel","oval"
75,"TlessC2",25,"oblong","1","NoContrast","oval","wide","green","Rel","oblong"
76,"TlessC2",25,"bottom left","1","NoContrast","oval","wide","green","Rel","bottom"
78,"TlessC2",25,"oval","1","NoContrast","oval","wide","green","Rel","oval"
79,"TlessC2",25,"squashed oval","1","NoContrast","oval","wide","green","Rel","squashed"
80,"TlessC2",25,"oval","1","NoContrast","oval","wide","green","Rel","oval"
81,"TlessC2",25,"oval","1","NoContrast","oval","wide","green","Rel","oval"
82,"TlessC2",25,"oval","1","NoContrast","oval","wide","green","Rel","oval"
84,"TlessC2",25,"oval","1","NoContrast","oval","wide","green","Rel","oval"
85,"TlessC2",25,"oval","1","NoContrast","oval","wide","green","Rel","oval"
86,"TlessC2",25,"oval","1","NoContrast","oval","wide","green","Rel","oval"
88,"TlessC2",25,"egg","1","NoContrast","oval","wide","green","Rel","egg"
90,"TlessC2",25,"oval","1","NoContrast","oval","wide","green","Rel","oval"
92,"TlessC2",25,"ellipse","1","NoContrast","oval","wide","green","Rel","ellipse"
96,"TlessC2",25,"oval","1","NoContrast","oval","wide","green","Rel","oval"
97,"TlessC2",25,"oval","1","NoContrast","oval","wide","green","Rel","oval"
100,"TlessC2",25,"oval","1","NoContrast","oval","wide","green","Rel","oval"
101,"TlessC2",25,"oval","1","NoContrast","oval","wide","green","Rel","oval"
102,"TlessC2",25,"oval","1","NoContrast","oval","wide","green","Rel","oval"
103,"TlessC2",25,"bottom left","1","NoContrast","oval","wide","green","Rel","bottom"
104,"TlessC2",25,"egg","1","NoContrast","oval","wide","green","Rel","egg"
105,"TlessC2",25,"oval","1","NoContrast","oval","wide","green","Rel","oval"
107,"TlessC2",25,"oval","1","NoContrast","oval","wide","green","Rel","oval"
108,"TlessC2",25,"oval","1","NoContrast","oval","wide","green","Rel","oval"
110,"TlessC2",25,"oval","1","NoContrast","oval","wide","green","Rel","oval"
111,"TlessC2",25,"oval","1","NoContrast","oval","wide","green","Rel","oval"
114,"TlessC2",25,"oval","1","NoContrast","oval","wide","green","Rel","oval"
115,"TlessC2",25,"oval","1","NoContrast","oval","wide","green","Rel","oval"
116,"TlessC2",25,"oval","1","NoContrast","oval","wide","green","Rel","oval"
119,"TlessC2",25,"oval","1","NoContrast","oval","wide","green","Rel","oval"
17,"TlessC2",25,"square","2","NoContrast","oval","wide","green","Rel","square"
20,"TlessC2",25,"rectangle","2","NoContrast","oval","wide","green","Rel","rectangle"
21,"TlessC2",25,"rectangle","2","NoContrast","oval","wide","green","Rel","rectangle"
22,"TlessC2",25,"rectangle","2","NoContrast","oval","wide","green","Rel","rectangle"
23,"TlessC2",25,"rectangle","2","NoContrast","oval","wide","green","Rel","rectangle"
77,"TlessC2",25,"rectangle","2","NoContrast","oval","wide","green","Rel","rectangle"
83,"TlessC2",25,"rectangle","2","NoContrast","oval","wide","green","Rel","rectangle"
87,"TlessC2",25,"rectangle","2","NoContrast","oval","wide","green","Rel","rectangle"
89,"TlessC2",25,"rectangle","2","NoContrast","oval","wide","green","Rel","rectangle"
91,"TlessC2",25,"rectangle","2","NoContrast","oval","wide","green","Rel","rectangle"
93,"TlessC2",25,"rectangle","2","NoContrast","oval","wide","green","Rel","rectangle"
94,"TlessC2",25,"rectangle","2","NoContrast","oval","wide","green","Rel","rectangle"
95,"TlessC2",25,"rectangle","2","NoContrast","oval","wide","green","Rel","rectangle"
98,"TlessC2",25,"rectangle","2","NoContrast","oval","wide","green","Rel","rectangle"
99,"TlessC2",25,"rectangle","2","NoContrast","oval","wide","green","Rel","rectangle"
106,"TlessC2",25,"box of mustard","2","NoContrast","oval","wide","green","Rel","box"
109,"TlessC2",25,"square","2","NoContrast","oval","wide","green","Rel","square"
112,"TlessC2",25,"square","2","NoContrast","oval","wide","green","Rel","square"
113,"TlessC2",25,"rectangle","2","NoContrast","oval","wide","green","Rel","rectangle"
117,"TlessC2",25,"square complete","2","NoContrast","oval","wide","green","Rel","square"
118,"TlessC2",25,"square","2","NoContrast","oval","wide","green","Rel","square"
120,"TlessC2",25,"rectangle","2","NoContrast","oval","wide","green","Rel","rectangle"
13,"TlessC2",26,"thinnest rectangle","1","Contrast","rectangle","narrow","red","Rel","thinnest"
14,"TlessC2",26,"thinner square","1","Contrast","rectangle","narrow","red","Rel","thinner"
18,"TlessC2",26,"slim rectangle","1","Contrast","rectangle","narrow","red","Rel","slim"
19,"TlessC2",26,"thin rectangle","1","Contrast","rectangle","narrow","red","Rel","thin"
23,"TlessC2",26,"thin rectangle","1","Contrast","rectangle","narrow","red","Rel","thin"
24,"TlessC2",26,"narrow rectangle","1","Contrast","rectangle","narrow","red","Rel","narrow"
75,"TlessC2",26,"thinner line","1","Contrast","rectangle","narrow","red","Rel","thinner"
78,"TlessC2",26,"thin rectangle","1","Contrast","rectangle","narrow","red","Rel","thin"
80,"TlessC2",26,"small rectangle","1","Contrast","rectangle","narrow","red","Rel","small"
81,"TlessC2",26,"column not the rectangle","1","Contrast","rectangle","narrow","red","Rel","column"
83,"TlessC2",26,"skinny rectangle","1","Contrast","rectangle","narrow","red","Rel","skinny"
84,"TlessC2",26,"skinny  rectangle","1","Contrast","rectangle","narrow","red","Rel","skinny"
91,"TlessC2",26,"thin rectangle","1","Contrast","rectangle","narrow","red","Rel","thin"
92,"TlessC2",26,"thin rectangle","1","Contrast","rectangle","narrow","red","Rel","thin"
93,"TlessC2",26,"skinny rectangle","1","Contrast","rectangle","narrow","red","Rel","skinny"
97,"TlessC2",26,"thinner rectangle","1","Contrast","rectangle","narrow","red","Rel","thinner"
106,"TlessC2",26,"skinnier thick line","1","Contrast","rectangle","narrow","red","Rel","skinnier"
107,"TlessC2",26,"narrow rectangle","1","Contrast","rectangle","narrow","red","Rel","narrow"
108,"TlessC2",26,"rectangle","1","Contrast","rectangle","narrow","red","Rel","rectangle"
109,"TlessC2",26,"skinny square","1","Contrast","rectangle","narrow","red","Rel","skinny"
111,"TlessC2",26,"thin rectangle","1","Contrast","rectangle","narrow","red","Rel","thin"
112,"TlessC2",26,"rectangle","1","Contrast","rectangle","narrow","red","Rel","rectangle"
113,"TlessC2",26,"thinnest rectangle","1","Contrast","rectangle","narrow","red","Rel","thinnest"
118,"TlessC2",26,"thinner square","1","Contrast","rectangle","narrow","red","Rel","thinner"
15,"TlessC2",26,"oval","2","Contrast","rectangle","narrow","red","Rel","oval"
16,"TlessC2",26,"oval","2","Contrast","rectangle","narrow","red","Rel","oval"
17,"TlessC2",26,"oval","2","Contrast","rectangle","narrow","red","Rel","oval"
20,"TlessC2",26,"oval","2","Contrast","rectangle","narrow","red","Rel","oval"
21,"TlessC2",26,"oval","2","Contrast","rectangle","narrow","red","Rel","oval"
22,"TlessC2",26,"oval","2","Contrast","rectangle","narrow","red","Rel","oval"
73,"TlessC2",26,"oval","2","Contrast","rectangle","narrow","red","Rel","oval"
74,"TlessC2",26,"oval","2","Contrast","rectangle","narrow","red","Rel","oval"
76,"TlessC2",26,"bottom left","2","Contrast","rectangle","narrow","red","Rel","bottom"
77,"TlessC2",26,"circle","2","Contrast","rectangle","narrow","red","Rel","circle"
79,"TlessC2",26,"flat oval","2","Contrast","rectangle","narrow","red","Rel","flat"
82,"TlessC2",26,"oval","2","Contrast","rectangle","narrow","red","Rel","oval"
85,"TlessC2",26,"oval","2","Contrast","rectangle","narrow","red","Rel","oval"
86,"TlessC2",26,"oval","2","Contrast","rectangle","narrow","red","Rel","oval"
87,"TlessC2",26,"oval","2","Contrast","rectangle","narrow","red","Rel","oval"
88,"TlessC2",26,"oval egg","2","Contrast","rectangle","narrow","red","Rel","oval"
89,"TlessC2",26,"oval","2","Contrast","rectangle","narrow","red","Rel","oval"
90,"TlessC2",26,"oval","2","Contrast","rectangle","narrow","red","Rel","oval"
94,"TlessC2",26,"oval","2","Contrast","rectangle","narrow","red","Rel","oval"
95,"TlessC2",26,"oval","2","Contrast","rectangle","narrow","red","Rel","oval"
96,"TlessC2",26,"oval","2","Contrast","rectangle","narrow","red","Rel","oval"
98,"TlessC2",26,"oval","2","Contrast","rectangle","narrow","red","Rel","oval"
99,"TlessC2",26,"oval","2","Contrast","rectangle","narrow","red","Rel","oval"
100,"TlessC2",26,"oval","2","Contrast","rectangle","narrow","red","Rel","oval"
101,"TlessC2",26,"oval","2","Contrast","rectangle","narrow","red","Rel","oval"
102,"TlessC2",26,"oval","2","Contrast","rectangle","narrow","red","Rel","oval"
103,"TlessC2",26,"oval left","2","Contrast","rectangle","narrow","red","Rel","oval"
104,"TlessC2",26,"egg","2","Contrast","rectangle","narrow","red","Rel","egg"
105,"TlessC2",26,"skinny oval","2","Contrast","rectangle","narrow","red","Rel","skinny"
110,"TlessC2",26,"oval","2","Contrast","rectangle","narrow","red","Rel","oval"
114,"TlessC2",26,"oval","2","Contrast","rectangle","narrow","red","Rel","oval"
115,"TlessC2",26,"oval","2","Contrast","rectangle","narrow","red","Rel","oval"
116,"TlessC2",26,"oval","2","Contrast","rectangle","narrow","red","Rel","oval"
117,"TlessC2",26,"oval","2","Contrast","rectangle","narrow","red","Rel","oval"
119,"TlessC2",26,"oval","2","Contrast","rectangle","narrow","red","Rel","oval"
120,"TlessC2",26,"oval","2","Contrast","rectangle","narrow","red","Rel","oval"
13,"TlessC2",27,"curly line","1","NoContrast","spiral","tall","blue","Rel","curly"
15,"TlessC2",27,"tornado ribbon","1","NoContrast","spiral","tall","blue","Rel","tornado"
17,"TlessC2",27,"curley","1","NoContrast","spiral","tall","blue","Rel","curley"
19,"TlessC2",27,"tornado","1","NoContrast","spiral","tall","blue","Rel","tornado"
20,"TlessC2",27,"tornado","1","NoContrast","spiral","tall","blue","Rel","tornado"
22,"TlessC2",27,"ribbon","1","NoContrast","spiral","tall","blue","Rel","ribbon"
24,"TlessC2",27,"spiral","1","NoContrast","spiral","tall","blue","Rel","spiral"
75,"TlessC2",27,"ribbon","1","NoContrast","spiral","tall","blue","Rel","ribbon"
76,"TlessC2",27,"top right","1","NoContrast","spiral","tall","blue","Rel","top"
82,"TlessC2",27,"tornado","1","NoContrast","spiral","tall","blue","Rel","tornado"
85,"TlessC2",27,"ribbon","1","NoContrast","spiral","tall","blue","Rel","ribbon"
88,"TlessC2",27,"squiggle ribbon","1","NoContrast","spiral","tall","blue","Rel","squiggle"
89,"TlessC2",27,"ribbon","1","NoContrast","spiral","tall","blue","Rel","ribbon"
91,"TlessC2",27,"ribbon","1","NoContrast","spiral","tall","blue","Rel","ribbon"
92,"TlessC2",27,"swirly thing","1","NoContrast","spiral","tall","blue","Rel","swirly"
94,"TlessC2",27,"tornado","1","NoContrast","spiral","tall","blue","Rel","tornado"
95,"TlessC2",27,"spiral","1","NoContrast","spiral","tall","blue","Rel","spiral"
97,"TlessC2",27,"unfolding ribbon","1","NoContrast","spiral","tall","blue","Rel","unfolding"
99,"TlessC2",27,"curled ribbon","1","NoContrast","spiral","tall","blue","Rel","curled"
100,"TlessC2",27,"spiral","1","NoContrast","spiral","tall","blue","Rel","spiral"
102,"TlessC2",27,"swirl","1","NoContrast","spiral","tall","blue","Rel","swirl"
103,"TlessC2",27,"top left","1","NoContrast","spiral","tall","blue","Rel","top"
104,"TlessC2",27,"twist","1","NoContrast","spiral","tall","blue","Rel","twist"
105,"TlessC2",27,"spiral","1","NoContrast","spiral","tall","blue","Rel","spiral"
106,"TlessC2",27,"long ribbon","1","NoContrast","spiral","tall","blue","Rel","long"
111,"TlessC2",27,"tornado","1","NoContrast","spiral","tall","blue","Rel","tornado"
113,"TlessC2",27,"tornado","1","NoContrast","spiral","tall","blue","Rel","tornado"
115,"TlessC2",27,"ribbon","1","NoContrast","spiral","tall","blue","Rel","ribbon"
118,"TlessC2",27,"swirl","1","NoContrast","spiral","tall","blue","Rel","swirl"
14,"TlessC2",27,"cylinder","2","NoContrast","spiral","tall","blue","Rel","cylinder"
16,"TlessC2",27,"cylinder","2","NoContrast","spiral","tall","blue","Rel","cylinder"
18,"TlessC2",27,"cylinder","2","NoContrast","spiral","tall","blue","Rel","cylinder"
21,"TlessC2",27,"cylinder","2","NoContrast","spiral","tall","blue","Rel","cylinder"
23,"TlessC2",27,"cylinder","2","NoContrast","spiral","tall","blue","Rel","cylinder"
73,"TlessC2",27,"cylinder","2","NoContrast","spiral","tall","blue","Rel","cylinder"
74,"TlessC2",27,"cylinder","2","NoContrast","spiral","tall","blue","Rel","cylinder"
77,"TlessC2",27,"cylinder","2","NoContrast","spiral","tall","blue","Rel","cylinder"
78,"TlessC2",27,"cylinder","2","NoContrast","spiral","tall","blue","Rel","cylinder"
79,"TlessC2",27,"cylinder","2","NoContrast","spiral","tall","blue","Rel","cylinder"
80,"TlessC2",27,"cylinder","2","NoContrast","spiral","tall","blue","Rel","cylinder"
81,"TlessC2",27,"cylinder","2","NoContrast","spiral","tall","blue","Rel","cylinder"
83,"TlessC2",27,"cylinder","2","NoContrast","spiral","tall","blue","Rel","cylinder"
84,"TlessC2",27,"cylinder","2","NoContrast","spiral","tall","blue","Rel","cylinder"
86,"TlessC2",27,"cup","2","NoContrast","spiral","tall","blue","Rel","cup"
87,"TlessC2",27,"cylinder","2","NoContrast","spiral","tall","blue","Rel","cylinder"
90,"TlessC2",27,"cylinder","2","NoContrast","spiral","tall","blue","Rel","cylinder"
93,"TlessC2",27,"cylinder","2","NoContrast","spiral","tall","blue","Rel","cylinder"
96,"TlessC2",27,"cylinder","2","NoContrast","spiral","tall","blue","Rel","cylinder"
98,"TlessC2",27,"cylinder","2","NoContrast","spiral","tall","blue","Rel","cylinder"
101,"TlessC2",27,"cylinder","2","NoContrast","spiral","tall","blue","Rel","cylinder"
107,"TlessC2",27,"cylinder","2","NoContrast","spiral","tall","blue","Rel","cylinder"
108,"TlessC2",27,"cylinder","2","NoContrast","spiral","tall","blue","Rel","cylinder"
109,"TlessC2",27,"cylinder","2","NoContrast","spiral","tall","blue","Rel","cylinder"
110,"TlessC2",27,"cylinder","2","NoContrast","spiral","tall","blue","Rel","cylinder"
112,"TlessC2",27,"cylinder","2","NoContrast","spiral","tall","blue","Rel","cylinder"
114,"TlessC2",27,"cylinder","2","NoContrast","spiral","tall","blue","Rel","cylinder"
116,"TlessC2",27,"cylinder","2","NoContrast","spiral","tall","blue","Rel","cylinder"
117,"TlessC2",27,"cylender","2","NoContrast","spiral","tall","blue","Rel","cylender"
119,"TlessC2",27,"cylinder","2","NoContrast","spiral","tall","blue","Rel","cylinder"
120,"TlessC2",27,"cylinder","2","NoContrast","spiral","tall","blue","Rel","cylinder"
14,"TlessC2",28,"half spiral","1","Contrast","spiral","short","red","Rel","half"
15,"TlessC2",28,"smaller ribbon","1","Contrast","spiral","short","red","Rel","smaller"
18,"TlessC2",28,"small swirl","1","Contrast","spiral","short","red","Rel","small"
20,"TlessC2",28,"mini torndado","1","Contrast","spiral","short","red","Rel","mini"
24,"TlessC2",28,"small spiral","1","Contrast","spiral","short","red","Rel","small"
74,"TlessC2",28,"shorter ribbon","1","Contrast","spiral","short","red","Rel","shorter"
77,"TlessC2",28,"small tornado","1","Contrast","spiral","short","red","Rel","small"
81,"TlessC2",28,"smaller squiggle","1","Contrast","spiral","short","red","Rel","smaller"
82,"TlessC2",28,"small ribbon","1","Contrast","spiral","short","red","Rel","small"
86,"TlessC2",28,"smaller swirl","1","Contrast","spiral","short","red","Rel","smaller"
89,"TlessC2",28,"smallest ribbon","1","Contrast","spiral","short","red","Rel","smallest"
92,"TlessC2",28,"short swirly thing","1","Contrast","spiral","short","red","Rel","short"
93,"TlessC2",28,"small spiral","1","Contrast","spiral","short","red","Rel","small"
95,"TlessC2",28,"short spiral","1","Contrast","spiral","short","red","Rel","short"
