"cond","pragContext","window","Region","trialType","quarter","feature","noun","list","prop_selections","ymin_selections","ymax_selections","prop_looks"
"contrast","reliable","adjective","competitor","test",1,"big","kayak",2,0.25,0,0.75,0.166666666666667
"contrast","reliable","adjective","other","test",1,"big","kayak",2,0,0,0,0.436507936507937
"contrast","reliable","adjective","target","test",1,"big","orange",2,0.888888888888889,0.666666666666667,1,0.552028218694885
"contrast","reliable","adjective","competitor","test",1,"big","orange",2,0.111111111111111,0,0.333333333333333,0.18342151675485
"contrast","reliable","adjective","other","test",1,"big","orange",2,0,0,0,0.264550264550265
"contrast","reliable","adjective","target","test",1,"big","starfish",2,1,1,1,0.45679012345679
"contrast","reliable","adjective","competitor","test",1,"big","starfish",2,0,0,0,0.299823633156966
"contrast","reliable","adjective","other","test",1,"big","starfish",2,0,0,0,0.243386243386243
"contrast","reliable","adjective","target","test",1,"big","turtle",2,1,1,1,0.611111111111111
"contrast","reliable","adjective","competitor","test",1,"big","turtle",2,0,0,0,0.253968253968254
"contrast","reliable","adjective","other","test",1,"big","turtle",2,0,0,0,0.134920634920635
"contrast","reliable","adjective","target","test",1,"big","tuxedo",2,1,1,1,0.457300275482094
"contrast","reliable","adjective","competitor","test",1,"big","tuxedo",2,0,0,0,0.206611570247934
"contrast","reliable","adjective","other","test",1,"big","tuxedo",2,0,0,0,0.336088154269972
"contrast","reliable","adjective","target","test",1,"small","bell",2,1,1,1,0.236702127659574
"contrast","reliable","adjective","competitor","test",1,"small","bell",2,0,0,0,0.236702127659574
"contrast","reliable","adjective","other","test",1,"small","bell",2,0,0,0,0.526595744680851
"contrast","reliable","adjective","target","test",1,"small","bike",2,1,1,1,0.547619047619048
"contrast","reliable","adjective","competitor","test",1,"small","bike",2,0,0,0,0.137566137566138
"contrast","reliable","adjective","other","test",1,"small","bike",2,0,0,0,0.314814814814815
"contrast","reliable","adjective","target","test",1,"small","fan",2,1,1,1,0.436507936507937
"contrast","reliable","adjective","competitor","test",1,"small","fan",2,0,0,0,0.222222222222222
"contrast","reliable","adjective","other","test",1,"small","fan",2,0,0,0,0.341269841269841
"contrast","reliable","adjective","target","test",1,"small","feather",2,1,1,1,0.440917107583774
"contrast","reliable","adjective","competitor","test",1,"small","feather",2,0,0,0,0.246913580246914
"contrast","reliable","adjective","other","test",1,"small","feather",2,0,0,0,0.312169312169312
"contrast","reliable","adjective","target","test",1,"small","guitar",2,1,1,1,0.226361031518625
"contrast","reliable","adjective","competitor","test",1,"small","guitar",2,0,0,0,0.226361031518625
"contrast","reliable","adjective","other","test",1,"small","guitar",2,0,0,0,0.547277936962751
"contrast","reliable","adjective","target","test",1,"small","hammer",2,1,1,1,0.426303854875283
"contrast","reliable","adjective","competitor","test",1,"small","hammer",2,0,0,0,0.287981859410431
"contrast","reliable","adjective","other","test",1,"small","hammer",2,0,0,0,0.285714285714286
"contrast","reliable","adjective","target","test",1,"small","key",2,0.8,0.4,1,0.456349206349206
"contrast","reliable","adjective","competitor","test",1,"small","key",2,0,0,0,0.438492063492063
"contrast","reliable","adjective","other","test",1,"small","key",2,0.2,0,0.6,0.10515873015873
"contrast","reliable","adjective","target","test",1,"small","onion",2,0.8,0.4,1,0.390873015873016
"contrast","reliable","adjective","competitor","test",1,"small","onion",2,0.2,0,0.6,0.109126984126984
"contrast","reliable","adjective","other","test",1,"small","onion",2,0,0,0,0.5
"contrast","reliable","adjective","target","test",1,"small","pencil",2,0.5,0,1,0.419047619047619
"contrast","reliable","adjective","competitor","test",1,"small","pencil",2,0.5,0,1,0.285714285714286
"contrast","reliable","adjective","other","test",1,"small","pencil",2,0,0,0,0.295238095238095
"contrast","reliable","adjective","target","test",1,"small","tree",2,0.8,0.4,1,0.517460317460318
"contrast","reliable","adjective","competitor","test",1,"small","tree",2,0,0,0,0.263492063492063
"contrast","reliable","adjective","other","test",1,"small","tree",2,0.2,0,0.6,0.219047619047619
"contrast","reliable","adjective","target","test",2,"big","brush",2,1,1,1,0.44973544973545
"contrast","reliable","adjective","competitor","test",2,"big","brush",2,0,0,0,0.0158730158730159
"contrast","reliable","adjective","other","test",2,"big","brush",2,0,0,0,0.534391534391534
"contrast","reliable","adjective","target","test",2,"big","bunny",2,0.666666666666667,0,1,0.306878306878307
"contrast","reliable","adjective","competitor","test",2,"big","bunny",2,0.333333333333333,0,1,0.14021164021164
"contrast","reliable","adjective","other","test",2,"big","bunny",2,0,0,0,0.552910052910053
"contrast","reliable","adjective","target","test",2,"big","camera",2,0.666666666666667,0.333333333333333,1,0.437299035369775
"contrast","reliable","adjective","competitor","test",2,"big","camera",2,0,0,0,0.0610932475884244
"contrast","reliable","adjective","other","test",2,"big","camera",2,0.333333333333333,0,0.666666666666667,0.501607717041801
"contrast","reliable","adjective","target","test",2,"big","dress",2,0.75,0.25,1,0.657142857142857
"contrast","reliable","adjective","competitor","test",2,"big","dress",2,0,0,0,0.219047619047619
"contrast","reliable","adjective","other","test",2,"big","dress",2,0.25,0,0.75,0.123809523809524
"contrast","reliable","adjective","target","test",2,"big","grapes",2,1,1,1,0.615520282186949
"contrast","reliable","adjective","competitor","test",2,"big","grapes",2,0,0,0,0.105820105820106
"contrast","reliable","adjective","other","test",2,"big","grapes",2,0,0,0,0.278659611992945
"contrast","reliable","adjective","target","test",2,"big","kayak",2,0.5,0,1,0.411477411477411
"contrast","reliable","adjective","competitor","test",2,"big","kayak",2,0.5,0,1,0.293040293040293
"contrast","reliable","adjective","other","test",2,"big","kayak",2,0,0,0,0.295482295482295
"contrast","reliable","adjective","target","test",2,"big","orange",2,1,1,1,0.311111111111111
"contrast","reliable","adjective","competitor","test",2,"big","orange",2,0,0,0,0.431746031746032
"contrast","reliable","adjective","other","test",2,"big","orange",2,0,0,0,0.257142857142857
"contrast","reliable","adjective","target","test",2,"big","starfish",2,0.75,0.25,1,0.387566137566138
"contrast","reliable","adjective","competitor","test",2,"big","starfish",2,0,0,0,0.222222222222222
"contrast","reliable","adjective","other","test",2,"big","starfish",2,0.25,0,0.75,0.39021164021164
"contrast","reliable","adjective","target","test",2,"big","turtle",2,1,1,1,0.464285714285714
"contrast","reliable","adjective","competitor","test",2,"big","turtle",2,0,0,0,0.166666666666667
"contrast","reliable","adjective","other","test",2,"big","turtle",2,0,0,0,0.369047619047619
"contrast","reliable","adjective","target","test",2,"big","tuxedo",2,1,1,1,0.573192239858907
"contrast","reliable","adjective","competitor","test",2,"big","tuxedo",2,0,0,0,0.335097001763668
"contrast","reliable","adjective","other","test",2,"big","tuxedo",2,0,0,0,0.091710758377425
"contrast","reliable","adjective","target","test",2,"small","bell",2,0.75,0.5,1,0.448412698412698
"contrast","reliable","adjective","competitor","test",2,"small","bell",2,0.25,0,0.625,0.203703703703704
"contrast","reliable","adjective","other","test",2,"small","bell",2,0,0,0,0.347883597883598
"contrast","reliable","adjective","target","test",2,"small","bike",2,0.333333333333333,0,1,0.512096774193548
"contrast","reliable","adjective","competitor","test",2,"small","bike",2,0.666666666666667,0,1,0.318548387096774
"contrast","reliable","adjective","other","test",2,"small","bike",2,0,0,0,0.169354838709677
"contrast","reliable","adjective","target","test",2,"small","fan",2,1,1,1,0.291005291005291
"contrast","reliable","adjective","competitor","test",2,"small","fan",2,0,0,0,0.299823633156966
"contrast","reliable","adjective","other","test",2,"small","fan",2,0,0,0,0.409171075837742
"contrast","reliable","adjective","target","test",2,"small","feather",2,1,1,1,0.553571428571429
"contrast","reliable","adjective","competitor","test",2,"small","feather",2,0,0,0,0.154761904761905
"contrast","reliable","adjective","other","test",2,"small","feather",2,0,0,0,0.291666666666667
"contrast","reliable","adjective","target","test",2,"small","guitar",2,1,1,1,0.484126984126984
"contrast","reliable","adjective","competitor","test",2,"small","guitar",2,0,0,0,0.0886243386243386
"contrast","reliable","adjective","other","test",2,"small","guitar",2,0,0,0,0.427248677248677
"contrast","reliable","adjective","target","test",2,"small","hammer",2,0.75,0.25,1,0.412698412698413
"contrast","reliable","adjective","competitor","test",2,"small","hammer",2,0.25,0,0.75,0.346560846560847
"contrast","reliable","adjective","other","test",2,"small","hammer",2,0,0,0,0.240740740740741
"contrast","reliable","adjective","target","test",2,"small","key",2,1,1,1,0.235449735449735
"contrast","reliable","adjective","competitor","test",2,"small","key",2,0,0,0,0.285714285714286
"contrast","reliable","adjective","other","test",2,"small","key",2,0,0,0,0.478835978835979
"contrast","reliable","adjective","target","test",2,"small","onion",2,0,0,0,0.458553791887125
"contrast","reliable","adjective","competitor","test",2,"small","onion",2,1,1,1,0.225749559082892
"contrast","reliable","adjective","other","test",2,"small","onion",2,0,0,0,0.315696649029982
"contrast","reliable","adjective","target","test",2,"small","pencil",2,0.5,0,1,0.340322580645161
"contrast","reliable","adjective","competitor","test",2,"small","pencil",2,0.5,0,1,0.367741935483871
"contrast","reliable","adjective","other","test",2,"small","pencil",2,0,0,0,0.291935483870968
"contrast","reliable","adjective","target","test",2,"small","tree",2,1,1,1,0.349206349206349
"contrast","reliable","adjective","competitor","test",2,"small","tree",2,0,0,0,0.295634920634921
"contrast","reliable","adjective","other","test",2,"small","tree",2,0,0,0,0.35515873015873
"contrast","reliable","adjective","target","test",3,"big","brush",2,0.857142857142857,0.571428571428571,1,0.450793650793651
"contrast","reliable","adjective","competitor","test",3,"big","brush",2,0.142857142857143,0,0.428571428571429,0.201587301587302
"contrast","reliable","adjective","other","test",3,"big","brush",2,0,0,0,0.347619047619048
"contrast","reliable","adjective","target","test",3,"big","bunny",2,0.5,0,1,0.617604617604618
"contrast","reliable","adjective","competitor","test",3,"big","bunny",2,0,0,0,0.0663780663780664
"contrast","reliable","adjective","other","test",3,"big","bunny",2,0.5,0,1,0.316017316017316
"contrast","reliable","adjective","target","test",3,"big","camera",2,1,1,1,0.333333333333333
"contrast","reliable","adjective","competitor","test",3,"big","camera",2,0,0,0,0.211640211640212
"contrast","reliable","adjective","other","test",3,"big","camera",2,0,0,0,0.455026455026455
"contrast","reliable","adjective","target","test",3,"big","dress",2,0.666666666666667,0,1,0.514991181657848
"contrast","reliable","adjective","competitor","test",3,"big","dress",2,0.333333333333333,0,1,0.308641975308642
"contrast","reliable","adjective","other","test",3,"big","dress",2,0,0,0,0.17636684303351
"contrast","reliable","adjective","target","test",3,"big","grapes",2,1,1,1,0.402116402116402
"contrast","reliable","adjective","competitor","test",3,"big","grapes",2,0,0,0,0.304232804232804
"contrast","reliable","adjective","other","test",3,"big","grapes",2,0,0,0,0.293650793650794
"contrast","reliable","adjective","target","test",3,"big","kayak",2,0.8,0.4,1,0.053968253968254
"contrast","reliable","adjective","competitor","test",3,"big","kayak",2,0.2,0,0.6,0.355555555555556
"contrast","reliable","adjective","other","test",3,"big","kayak",2,0,0,0,0.59047619047619
"contrast","reliable","adjective","target","test",3,"big","orange",2,1,1,1,0.323809523809524
"contrast","reliable","adjective","competitor","test",3,"big","orange",2,0,0,0,0.463492063492064
"contrast","reliable","adjective","other","test",3,"big","orange",2,0,0,0,0.212698412698413
"contrast","reliable","adjective","target","test",3,"big","starfish",2,1,1,1,0.424603174603175
"contrast","reliable","adjective","competitor","test",3,"big","starfish",2,0,0,0,0.107142857142857
"contrast","reliable","adjective","other","test",3,"big","starfish",2,0,0,0,0.468253968253968
"contrast","reliable","adjective","target","test",3,"big","turtle",2,1,1,1,0.603174603174603
"contrast","reliable","adjective","competitor","test",3,"big","turtle",2,0,0,0,0.0589569160997732
"contrast","reliable","adjective","other","test",3,"big","turtle",2,0,0,0,0.337868480725624
"contrast","reliable","adjective","target","test",3,"big","tuxedo",2,1,1,1,0.272108843537415
"contrast","reliable","adjective","competitor","test",3,"big","tuxedo",2,0,0,0,0.435374149659864
"contrast","reliable","adjective","other","test",3,"big","tuxedo",2,0,0,0,0.292517006802721
"contrast","reliable","adjective","target","test",3,"small","bell",2,1,1,1,0.460106382978723
"contrast","reliable","adjective","competitor","test",3,"small","bell",2,0,0,0,0.162234042553191
"contrast","reliable","adjective","other","test",3,"small","bell",2,0,0,0,0.377659574468085
"contrast","reliable","adjective","target","test",3,"small","bike",2,1,1,1,0.430232558139535
"contrast","reliable","adjective","competitor","test",3,"small","bike",2,0,0,0,0.318604651162791
"contrast","reliable","adjective","other","test",3,"small","bike",2,0,0,0,0.251162790697674
"contrast","reliable","adjective","target","test",3,"small","fan",2,1,1,1,0.484126984126984
"contrast","reliable","adjective","competitor","test",3,"small","fan",2,0,0,0,0.116402116402116
"contrast","reliable","adjective","other","test",3,"small","fan",2,0,0,0,0.399470899470899
"contrast","reliable","adjective","target","test",3,"small","feather",2,0.6,0.2,1,0.219954648526077
"contrast","reliable","adjective","competitor","test",3,"small","feather",2,0.2,0,0.6,0.179138321995465
"contrast","reliable","adjective","other","test",3,"small","feather",2,0.2,0,0.6,0.600907029478458
"contrast","reliable","adjective","target","test",3,"small","guitar",2,1,1,1,0.388888888888889
"contrast","reliable","adjective","competitor","test",3,"small","guitar",2,0,0,0,0.0595238095238095
"contrast","reliable","adjective","other","test",3,"small","guitar",2,0,0,0,0.551587301587302
"contrast","reliable","adjective","target","test",3,"small","hammer",2,0.666666666666667,0,1,0.409335727109515
